Time (ps),Hydrogen bonds,Pairs within 0.35 nm
980370,2,7
981370,2,3
982370,2,6
983370,2,3
984370,2,2
985370,3,3
986370,4,8
986920,4,5
987920,5,6
988920,4,8
989920,3,10
990920,3,5
991920,3,7
992920,3,4
993500,4,8
994500,3,6
995500,1,6
996500,3,5
997500,6,6
998500,4,3
999500,5,7
