Time (ps),fter lsq fit to Backbone
1143.8400879,0.5091265
1144.8400879,0.4974461
1145.3800049,0.5127358
1146.3800049,0.5116720
1147.3800049,0.5175130
1148.3800049,0.5217326
1149.3800049,0.5118085
1150.3800049,0.5254900
1151.3800049,0.5108712
1152.2800293,0.5126925
1153.2800293,0.5168527
1154.2800293,0.5109991
1155.2800293,0.5195624
1156.2800293,0.5212688
1157.2800293,0.5330464
1158.2800293,0.5439704
1159.2800293,0.5395746
1160.2800293,0.5258080
1160.9200439,0.5354245
1161.9200439,0.5390746
1162.9200439,0.5357248
1163.9200439,0.5360511
1164.9200439,0.5414699
1165.9200439,0.5287817
1166.9200439,0.5567699
1167.9200439,0.5319705
1168.4500732,0.5446360
1169.4500732,0.5535998
1170.4500732,0.5390900
1171.4500732,0.5264474
1172.4500732,0.5258387
1173.4500732,0.5136458
1174.4500732,0.5292321
1175.8200684,0.5366455
1176.8200684,0.5573944
1177.8200684,0.5556601
1178.8200684,0.5548997
1179.8200684,0.5323882
1180.8200684,0.5189556
1181.8200684,0.5501509
1182.8200684,0.5277677
1183.9400635,0.5291269
1184.9400635,0.5429370
1185.9400635,0.5142720
1186.9400635,0.5260612
1187.9400635,0.5396316
1188.9400635,0.5324581
1189.9400635,0.5181719
1190.9400635,0.5216575
1191.8400879,0.5099015
1192.8400879,0.5358524
1193.8400879,0.5387201
1194.8400879,0.5370902
1195.8400879,0.5203457
1196.8400879,0.5262450
1197.8400879,0.5138857
1198.8400879,0.5225082
1199.9700928,0.5185386
1200.9700928,0.5180696
1201.9700928,0.5398721
1202.9700928,0.5327663
1203.9700928,0.5075304
1204.9700928,0.5000941
1205.9700928,0.5017018
1206.9700928,0.4874509
1208.2600098,0.4904465
1209.2600098,0.5103896
1210.2600098,0.5120293
1211.2600098,0.5205758
1212.2600098,0.5178186
1213.2600098,0.5125210
1214.2600098,0.5325359
1215.6500244,0.5099492
1216.6500244,0.5161636
1217.6500244,0.5366396
1218.6500244,0.5236449
1219.6500244,0.5001203
1220.6500244,0.5071902
1221.6500244,0.5041057
1222.6500244,0.5008523
1223.6500244,0.4925598
1224.6000977,0.5007091
1225.6000977,0.4983290
1226.6000977,0.5061910
1227.6000977,0.4925624
1228.6000977,0.4995899
1229.6000977,0.4957996
1230.6000977,0.5081488
1232.0700684,0.5020146
1233.0700684,0.4897891
1234.0700684,0.4947025
1235.0700684,0.4944588
1236.0700684,0.4913693
1237.0700684,0.5015303
1238.0700684,0.5308061
1239.0700684,0.5187246
1240.2700195,0.5010106
1241.2700195,0.4989740
1242.2700195,0.4979263
1243.2700195,0.5030407
1244.2700195,0.4890135
1245.2700195,0.4670003
1246.2700195,0.4808958
1247.2700195,0.4862603
1248.2700195,0.4818957
1249.2600098,0.4934467
1250.2600098,0.4840339
1251.2600098,0.4968047
1252.2600098,0.4799858
1253.2600098,0.4997607
1254.2600098,0.5032992
1255.2600098,0.4973780
1256.2600098,0.4911752
1257.2600098,0.5119892
1258.2000732,0.5118390
1259.2000732,0.4982062
1260.2000732,0.5005225
1261.2000732,0.4763821
1262.2000732,0.4942017
1263.2000732,0.4941829
1264.2000732,0.5016527
1265.2000732,0.4987364
1265.7500000,0.4887246
1266.7500000,0.4853446
1267.7500000,0.4728831
1268.7500000,0.4909593
1269.7500000,0.4902367
1270.7500000,0.5019232
1271.7500000,0.4994253
1273.2500000,0.4931333
1274.2500000,0.5105280
1275.2500000,0.4987187
1276.2500000,0.4923430
1277.2500000,0.4996601
1278.2500000,0.5027012
1279.2500000,0.4978517
1280.2500000,0.4998436
1281.6500244,0.4911930
1282.6500244,0.4974261
1283.6500244,0.5274130
1284.6500244,0.5130339
1285.6500244,0.4886177
1286.6500244,0.5057542
1287.6500244,0.4937266
1288.6500244,0.4818774
1289.6500244,0.5128226
1290.4400635,0.5039939
1291.4400635,0.4927798
1292.4400635,0.5074228
1293.4400635,0.5182151
1294.4400635,0.5027694
1295.4400635,0.5039253
1296.4400635,0.5138736
1297.4400635,0.5092517
1298.2700195,0.5023983
1299.2700195,0.5195169
1300.2700195,0.5058541
1301.2700195,0.5059006
1302.2700195,0.5177051
1303.2700195,0.4930183
1304.2700195,0.5225092
1305.2700195,0.5093004
1306.2700195,0.5140834
1306.8701172,0.4936509
1307.8701172,0.5001930
1308.8701172,0.5177251
1309.8701172,0.5010838
1310.8701172,0.5114496
1311.8701172,0.5024530
1312.8701172,0.5248351
1314.0200195,0.5284160
1315.0200195,0.5151021
1316.0200195,0.5173008
1317.0200195,0.5389695
1318.0200195,0.5235186
1319.0200195,0.5177336
1320.0200195,0.5198863
1321.4700928,0.5160616
1322.4700928,0.5539779
1323.4700928,0.5370521
1324.4700928,0.5400295
1325.4700928,0.5138140
1326.4700928,0.5037215
1327.4700928,0.5170385
1328.6101074,0.5059226
1329.6101074,0.5315562
1330.6101074,0.5307121
1331.6101074,0.5136469
1332.6101074,0.5276138
1333.6101074,0.5360192
1334.6101074,0.5259236
1336.0300293,0.5123852
1337.0300293,0.5176462
1338.0300293,0.5193553
1339.0300293,0.5398749
1340.0300293,0.5330796
1341.0300293,0.5269310
1342.0300293,0.5263184
1343.0300293,0.5240810
1344.1900635,0.5109169
1345.1900635,0.5306193
1346.1900635,0.5296739
1347.1900635,0.5223631
1348.1900635,0.5429186
1349.1900635,0.5534595
1350.1900635,0.5415242
1351.1900635,0.5443903
1352.1900635,0.5336471
1352.8800049,0.5049006
1353.8800049,0.5438937
1354.8800049,0.5274598
1355.8800049,0.5245506
1356.8800049,0.5252815
1357.8800049,0.5498535
1358.8800049,0.5501438
1359.8800049,0.5345370
1361.1101074,0.5338421
1362.1101074,0.5607514
1363.1101074,0.5528204
1364.1101074,0.5559140
1365.1101074,0.5496882
1366.1101074,0.5495465
1367.1101074,0.5470513
1368.1101074,0.5292185
1369.0900879,0.5371456
1370.0900879,0.5357609
1371.0900879,0.5363276
1372.0900879,0.5319146
1373.0900879,0.5462617
1374.0900879,0.5298968
1375.0900879,0.5316912
1376.0900879,0.5390738
1376.7301025,0.5303504
1377.7301025,0.5422143
1378.7301025,0.5293052
1379.7301025,0.5461579
1380.7301025,0.5231887
1381.7301025,0.5574278
1382.7301025,0.5446256
1383.7301025,0.5117564
1384.7301025,0.5238100
1385.3601074,0.5517056
1386.3601074,0.5386878
1387.3601074,0.5457734
1388.3601074,0.5249842
1389.3601074,0.5524040
1390.3601074,0.5121369
1391.3601074,0.5448591
1392.3601074,0.5419229
1393.7700195,0.5267971
1394.7700195,0.5298519
1395.7700195,0.5247277
1396.7700195,0.5161214
1397.7700195,0.5066425
1398.7700195,0.4963731
1399.7700195,0.5030568
1400.8300781,0.5114420
1401.8300781,0.5208017
1402.8300781,0.4971985
1403.8300781,0.5110027
1404.8300781,0.4860684
1405.8300781,0.5153606
1406.8300781,0.5177046
1407.8300781,0.5019134
1408.8300781,0.4949805
1409.3601074,0.4999255
1410.3601074,0.4926876
1411.3601074,0.4790399
1412.3601074,0.4955879
1413.3601074,0.5088083
1414.3601074,0.4997023
1414.9400635,0.5017083
1415.9400635,0.4941916
1416.9400635,0.4865525
1417.9400635,0.5085620
1418.9400635,0.5065504
1419.9400635,0.4858682
1420.9400635,0.4916039
1421.9400635,0.5010920
1423.0800781,0.4991905
1424.0800781,0.5057589
1425.0800781,0.5025683
1426.0800781,0.5225447
1427.0800781,0.5162215
1428.0800781,0.5265032
1429.0800781,0.5200613
1430.0800781,0.5096248
1431.3801270,0.5011424
1432.3801270,0.5136222
1433.3801270,0.5116845
1434.3801270,0.5173602
1435.3801270,0.4959720
1436.3801270,0.5105495
1437.3801270,0.5107112
1438.3801270,0.5183542
1439.3000488,0.5238485
1440.3000488,0.5115014
1441.3000488,0.5175892
1442.3000488,0.5182207
1443.3000488,0.5211840
1444.3000488,0.4956904
1445.3000488,0.5216780
1446.3000488,0.5167486
1447.1201172,0.5057734
1448.1201172,0.4950979
1449.1201172,0.4948213
1450.1201172,0.5216570
1451.1201172,0.5366571
1452.1201172,0.5098285
1453.1201172,0.5091594
1454.3900146,0.5078939
1455.3900146,0.4867694
1456.3900146,0.5140001
1457.3900146,0.5218259
1458.3900146,0.4991433
1459.3900146,0.4967217
1460.3900146,0.5154545
1461.3900146,0.5010176
1462.8000488,0.4915648
1463.8000488,0.5093260
1464.8000488,0.5025866
1465.8000488,0.4745983
1466.8000488,0.4904281
1467.8000488,0.4681286
1468.8000488,0.4763194
1469.8000488,0.4853737
1470.8000488,0.4899704
1471.3200684,0.4882021
1472.3200684,0.4975957
1473.3200684,0.4936272
1474.3200684,0.4810684
1475.3200684,0.5049112
1476.3200684,0.5046797
1477.3200684,0.5028892
1478.3200684,0.4922966
1479.4500732,0.4910429
1480.4500732,0.4977973
1481.4500732,0.4935409
1482.4500732,0.4933560
1483.4500732,0.5045001
1484.4500732,0.4926739
1485.4500732,0.5003183
1486.4500732,0.4862161
1487.3100586,0.4912424
1488.3100586,0.5032363
1489.3100586,0.4971832
1490.3100586,0.4998306
1491.3100586,0.4992130
1492.3100586,0.4982268
1493.3100586,0.4898525
1494.6201172,0.5086254
1495.6201172,0.4872772
1496.6201172,0.4946968
1497.6201172,0.4890907
1498.6201172,0.4971895
1499.6201172,0.4992394
1500.6201172,0.4997118
1501.6201172,0.5062985
1502.8701172,0.4867940
1503.8701172,0.5112163
1504.8701172,0.5016334
1505.8701172,0.5193818
1506.8701172,0.5095665
1507.8701172,0.4936723
1508.8701172,0.5083619
1509.8701172,0.5182874
1510.6301270,0.5188955
1511.6301270,0.5180664
1512.6301270,0.5103240
1513.6301270,0.5225095
1514.6301270,0.4916054
1515.6301270,0.5118710
1516.6301270,0.5097306
1517.6301270,0.5033212
1518.6301270,0.5040361
1519.2401123,0.5096744
1520.2401123,0.4901303
1521.2401123,0.5067388
1522.2401123,0.5167107
1523.2401123,0.5144648
1524.2401123,0.5043195
1525.2401123,0.5010225
1526.2401123,0.5126398
1527.1900635,0.5151283
1528.1900635,0.5099095
1529.1900635,0.5003450
1530.1900635,0.5142017
1531.1900635,0.5088978
1532.1900635,0.5005584
1533.1900635,0.5180120
1534.1900635,0.5121108
1534.8300781,0.5185385
1535.8300781,0.5301653
1536.8300781,0.5084452
1537.8300781,0.4973116
1538.8300781,0.5123907
1539.8300781,0.5089698
1540.8300781,0.5096102
1541.8300781,0.5264205
1542.5800781,0.5168662
1543.5800781,0.5302433
1544.5800781,0.5070169
1545.5800781,0.5135053
1546.5800781,0.5392425
1547.5800781,0.5170089
1548.5800781,0.5204358
1549.5800781,0.5050940
1550.5800781,0.5123903
1551.1000977,0.5105671
1552.1000977,0.5254626
1553.1000977,0.5379048
1554.1000977,0.5461323
1555.1000977,0.5261242
1556.1000977,0.5458483
1557.1000977,0.5463114
1558.5300293,0.5681934
1559.5300293,0.5522109
1560.5300293,0.5349872
1561.5300293,0.5536319
1562.5300293,0.5464709
1563.5300293,0.5483493
1564.5300293,0.5663138
1565.5300293,0.5652313
1566.5300293,0.5574823
1567.5300293,0.5411500
1568.5300293,0.5461771
1569.5300293,0.5424072
1570.5300293,0.5401585
1571.5300293,0.5485715
1572.5300293,0.5679914
1573.5300293,0.5491907
1574.8900146,0.5555137
1575.8900146,0.5594562
1576.8900146,0.5461323
1577.8900146,0.5630633
1578.8900146,0.5656932
1579.8900146,0.5679988
1580.8900146,0.5668279
1581.8900146,0.5894487
1582.4000244,0.5859351
1583.4000244,0.5560534
1584.4000244,0.5588867
1585.4000244,0.5595254
1586.4000244,0.5331769
1587.4000244,0.5556097
1588.4000244,0.5610881
1589.6000977,0.5656624
1590.6000977,0.5455320
1591.6000977,0.5536735
1592.6000977,0.5580238
1593.6000977,0.5359406
1594.6000977,0.5548844
1595.6000977,0.5624576
1597.0900879,0.5318769
1598.0900879,0.5348296
1599.0900879,0.5228064
1600.0900879,0.5236838
1601.0900879,0.5084119
1602.0900879,0.5421966
1603.0900879,0.5240562
1604.0300293,0.5213180
1605.0300293,0.5352226
1606.0300293,0.5522147
1607.0300293,0.5350841
1608.0300293,0.5425301
1609.0300293,0.5365297
1610.0300293,0.5489575
1611.0300293,0.5467811
1611.8000488,0.5355674
1612.8000488,0.5396329
1613.8000488,0.5160780
1614.8000488,0.5098870
1615.8000488,0.5372599
1616.8000488,0.5345211
1617.8000488,0.5367985
1619.0600586,0.5564541
1620.0600586,0.5640134
1621.0600586,0.5536513
1622.0600586,0.5506456
1623.0600586,0.5487496
1624.0600586,0.5496796
1625.0600586,0.5542910
1626.1800537,0.5634366
1627.1800537,0.5610071
1628.1800537,0.5391373
1629.1800537,0.5374679
1630.1800537,0.5340111
1631.1800537,0.5347454
1632.1800537,0.5583631
1633.4901123,0.5513373
1634.4901123,0.5501440
1635.4901123,0.5553516
1636.4901123,0.5386441
1637.4901123,0.5423037
1638.4901123,0.5475564
1639.4901123,0.5474128
1640.4901123,0.5524239
1641.4100342,0.5507342
1642.4100342,0.5188511
1643.4100342,0.5321253
1644.4100342,0.5265294
1645.4100342,0.5275786
1646.4100342,0.5357576
1647.4100342,0.5221928
1648.4100342,0.5266787
1649.3901367,0.5356724
1650.3901367,0.5018649
1651.3901367,0.4949526
1652.3901367,0.5201210
1653.3901367,0.5475464
1654.3901367,0.5450916
1655.3901367,0.5207783
1656.3901367,0.5382127
1657.8801270,0.5797428
1658.8801270,0.5645500
1659.8801270,0.5866546
1660.8801270,0.5782954
1661.8801270,0.5630670
1662.8801270,0.5728449
1663.8801270,0.5690596
1664.8801270,0.5625090
1666.3701172,0.5565838
1667.3701172,0.5432521
1668.3701172,0.5463854
1669.3701172,0.5483472
1670.3701172,0.5096433
1671.3701172,0.5221825
1672.3701172,0.5047624
1673.3701172,0.5239831
1674.3701172,0.5156079
1674.8801270,0.5309036
1675.8801270,0.5569653
1676.8801270,0.5511903
1677.8801270,0.5498564
1678.8801270,0.5409498
1679.8801270,0.5638223
1680.8801270,0.5578032
1681.8400879,0.5613081
1682.8400879,0.5483579
1683.8400879,0.5409433
1684.8400879,0.5368483
1685.8400879,0.5365281
1686.8400879,0.5630323
1687.8400879,0.5202746
1689.0700684,0.5469266
1690.0700684,0.5424879
1691.0700684,0.5290669
1692.0700684,0.4947112
1693.0700684,0.4876104
1694.0700684,0.5185122
1695.0700684,0.4978822
1696.0700684,0.5113492
1697.0700684,0.4994692
1697.6700439,0.5069046
1698.6700439,0.5054696
1699.6700439,0.5269873
1700.6700439,0.5362951
1701.6700439,0.5272184
1702.6700439,0.5397215
1703.6700439,0.4985354
1705.0001221,0.5071491
1706.0001221,0.4902109
1707.0001221,0.4841138
1708.0001221,0.4988316
1709.0001221,0.4993251
1710.0001221,0.4887016
1711.0001221,0.4978840
1712.3500977,0.5014104
1713.3500977,0.5153828
1714.3500977,0.5249565
1715.3500977,0.5014691
1716.3500977,0.5032551
1717.3500977,0.5621210
1718.3500977,0.5434103
1719.3500977,0.5487472
1720.7900391,0.5343612
1721.7900391,0.5200502
1722.7900391,0.5185965
1723.7900391,0.5320966
1724.7900391,0.5283250
1725.7900391,0.5513269
1726.7900391,0.5480114
1727.7900391,0.5377379
1728.7900391,0.5213611
1729.5400391,0.5443043
1730.5400391,0.5325665
1731.5400391,0.5246092
1732.5400391,0.5331077
1733.5400391,0.5103279
1734.5400391,0.4914753
1735.5400391,0.4847726
1737.0101318,0.5052972
1738.0101318,0.4888030
1739.0101318,0.5182411
1740.0101318,0.5110949
1741.0101318,0.5107146
1742.0101318,0.5106853
1743.0101318,0.5405717
1744.0101318,0.5160046
1745.1600342,0.5240472
1746.1600342,0.5304593
1747.1600342,0.5173498
1748.1600342,0.5425600
1749.1600342,0.5254307
1750.1600342,0.5206772
1751.1600342,0.5132817
1752.1600342,0.5061140
1753.2601318,0.5218983
1754.2601318,0.5075623
1755.2601318,0.4954315
1756.2601318,0.4927348
1757.2601318,0.5005155
1758.2601318,0.4926687
1759.2601318,0.4987606
1760.1500244,0.4927992
1761.1500244,0.4987461
1762.1500244,0.5212945
1763.1500244,0.5015029
1764.1500244,0.5212385
1765.1500244,0.5087206
1766.1500244,0.5153520
1767.1000977,0.4856280
1768.1000977,0.5215749
1769.1000977,0.5111138
1770.1000977,0.5008482
1771.1000977,0.4948088
1772.1000977,0.5157012
1773.1000977,0.5253629
1774.5700684,0.5070660
1775.5700684,0.4980530
1776.5700684,0.4961456
1777.5700684,0.5076035
1778.5700684,0.4941520
1779.5700684,0.5219473
1780.5700684,0.5305884
1781.5700684,0.5263620
1782.5700684,0.5038345
1783.5700684,0.5009302
1784.5700684,0.5356560
1785.5700684,0.5227819
1786.5700684,0.5224482
1787.5700684,0.5164384
1788.5700684,0.5313389
1789.5700684,0.5139636
1790.6301270,0.5216370
1791.6301270,0.5071400
1792.6301270,0.5037494
1793.6301270,0.5188023
1794.6301270,0.5221003
1795.6301270,0.5231208
1796.6301270,0.4966933
1797.6301270,0.5118603
1798.6900635,0.4980851
1799.6900635,0.5115936
1800.6900635,0.5115257
1801.6900635,0.5175173
1802.6900635,0.5082323
1803.6900635,0.5108336
1804.6900635,0.5080628
1805.6501465,0.5171244
1806.6501465,0.5054984
1807.6501465,0.5194173
1808.6501465,0.5157380
1809.6501465,0.5078198
1810.6501465,0.5260959
1811.6501465,0.5234907
1812.6501465,0.5241323
1814.0101318,0.5281700
1815.0101318,0.5331662
1816.0101318,0.5162150
1817.0101318,0.5100908
1818.0101318,0.5281448
1819.0101318,0.5390083
1820.0101318,0.5303410
1821.0101318,0.5402107
1822.0101318,0.5305927
1822.6000977,0.5518441
1823.6000977,0.5427446
1824.6000977,0.5495763
1825.6000977,0.5453233
1826.6000977,0.5218631
1827.6000977,0.5339043
1828.6000977,0.5420976
1829.6000977,0.5329574
1830.6000977,0.5179791
1831.1301270,0.5304995
1832.1301270,0.5378463
1833.1301270,0.5431180
1834.1301270,0.5265630
1835.1301270,0.5260363
1836.1301270,0.5376888
1837.1301270,0.5196663
1838.1301270,0.5208222
1839.3100586,0.5346509
1840.3100586,0.5553497
1841.3100586,0.5273029
1842.3100586,0.5395077
1843.3100586,0.5308741
1844.3100586,0.5270409
1845.3100586,0.5142273
1846.3100586,0.5213848
1847.3100586,0.5295451
1847.9700928,0.5306987
1848.9700928,0.5233364
1849.9700928,0.5114108
1850.9700928,0.5081038
1851.9700928,0.5122973
1852.9700928,0.4985433
1853.9700928,0.5077265
1855.2200928,0.5105725
1856.2200928,0.5092648
1857.2200928,0.5159520
1858.2200928,0.5195885
1859.2200928,0.5100457
1860.2200928,0.4966849
1861.2200928,0.5314587
1862.3701172,0.5263124
1863.3701172,0.5074610
1864.3701172,0.5325593
1865.3701172,0.5269743
1866.3701172,0.5192175
1867.3701172,0.5270481
1868.3701172,0.5432689
1869.8100586,0.5285844
1870.8100586,0.5095875
1871.8100586,0.5301272
1872.8100586,0.5189496
1873.8100586,0.5396451
1874.8100586,0.5425188
1875.8100586,0.5476856
1877.1501465,0.5395018
1878.1501465,0.5116362
1879.1501465,0.5348561
1880.1501465,0.5370133
1881.1501465,0.5149911
1882.1501465,0.5301480
1883.1501465,0.5203434
1884.3300781,0.5183143
1885.3300781,0.5320398
1886.3300781,0.5202358
1887.3300781,0.5379927
1888.3300781,0.5416389
1889.3300781,0.5442989
1890.3300781,0.5515741
1891.3300781,0.5303562
1892.7200928,0.5335953
1893.7200928,0.5250627
1894.7200928,0.5210282
1895.7200928,0.5423912
1896.7200928,0.5385197
1897.7200928,0.5373151
1898.7200928,0.5427595
1899.7200928,0.5289907
1900.4500732,0.5289947
1901.4500732,0.5411532
1902.4500732,0.5422621
1903.4500732,0.5429950
1904.4500732,0.5552486
1905.4500732,0.5318093
1906.4500732,0.5288572
1907.8801270,0.5157330
1908.8801270,0.5260538
1909.8801270,0.5445408
1910.8801270,0.5383680
1911.8801270,0.5316268
1912.8801270,0.5466619
1913.8801270,0.5437534
1914.8801270,0.5344505
1915.8801270,0.5477605
1916.5301514,0.5335455
1917.5301514,0.5521957
1918.5301514,0.5492588
1919.5301514,0.5655355
1920.5301514,0.5600600
1921.5301514,0.5466485
1922.5301514,0.5226102
1923.5301514,0.5272568
1924.1900635,0.5191945
1925.1900635,0.5411974
1926.1900635,0.5400599
1927.1900635,0.5236371
1928.1900635,0.5214342
1929.1900635,0.5227205
1930.1900635,0.5423614
1931.1900635,0.5442213
1932.0700684,0.5191323
1933.0700684,0.5520594
1934.0700684,0.5521434
1935.0700684,0.5349137
1936.0700684,0.5204083
1937.0700684,0.5176815
1938.0700684,0.5250217
1939.0700684,0.5365006
1940.2701416,0.5302096
1941.2701416,0.5202732
1942.2701416,0.5301392
1943.2701416,0.5197096
1944.2701416,0.5243055
1945.2701416,0.5303577
1946.2701416,0.5263799
1947.2701416,0.5049171
1948.2701416,0.5123012
1949.2701416,0.5259075
1950.2701416,0.5304688
1951.2701416,0.5307714
1952.2701416,0.5184318
1953.2701416,0.5330733
1954.2701416,0.5269839
1955.0600586,0.5352531
1956.0600586,0.5175845
1957.0600586,0.5193073
1958.0600586,0.5302527
1959.0600586,0.5194923
1960.0600586,0.5105386
1961.0600586,0.5176917
1962.0600586,0.5211752
1963.5500488,0.5417654
1964.5500488,0.5188013
1965.5500488,0.5302628
1966.5500488,0.5266684
1967.5500488,0.5289364
1968.5500488,0.5372452
1969.5500488,0.5316871
1970.5500488,0.5124978
1971.4001465,0.5164905
1972.4001465,0.5235403
1973.4001465,0.5135348
1974.4001465,0.5165474
1975.4001465,0.5087017
1976.4001465,0.5338480
1977.4001465,0.5176859
1978.4001465,0.5179614
1979.6800537,0.5369016
1980.6800537,0.5179596
1981.6800537,0.5223884
1982.6800537,0.4891740
1983.6800537,0.5187708
1984.6800537,0.5218973
1985.6800537,0.4927344
1986.6900635,0.5265490
1987.6900635,0.5183837
1988.6900635,0.5015850
1989.6900635,0.5128024
1990.6900635,0.5154038
1991.6900635,0.5256506
1992.6900635,0.5222592
1993.6501465,0.5262898
1994.6501465,0.5564924
1995.6501465,0.5453989
1996.6501465,0.5403041
1997.6501465,0.5385282
1998.6501465,0.5361690
1999.6501465,0.5531288
