Time (ps),Hydrogen bonds,Pairs within 0.35 nm
1.85172e+06,9,6
1.85272e+06,12,10
1.85372e+06,7,10
1.85472e+06,9,8
1.85572e+06,8,7
1.85672e+06,10,16
1.85772e+06,11,10
1.85872e+06,11,9
1.85972e+06,9,6
1.86025e+06,7,12
1.86125e+06,7,10
1.86225e+06,10,7
1.86325e+06,9,7
1.86425e+06,13,10
1.86525e+06,8,11
1.86625e+06,9,5
1.86725e+06,9,5
1.86835e+06,11,9
1.86935e+06,10,9
1.87035e+06,5,6
1.87135e+06,8,8
1.87235e+06,8,9
1.87335e+06,9,8
1.87435e+06,7,10
1.87535e+06,6,10
1.87635e+06,8,7
