Time (ps),Hydrogen bonds,Pairs within 0.35 nm
1.16576e+06,7,4
1.16676e+06,8,7
1.16776e+06,8,8
1.16876e+06,7,7
1.16976e+06,9,6
1.17076e+06,8,9
1.17176e+06,5,6
1.17276e+06,7,10
